,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1203,20,191219.46744791663,2.942830956382712,9.9369053679029,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.6265765616977859,1.4953487812212205,2000.0,2001,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567727,201362.6993670886,171.0,230358.9235474006,184761.9463243874,222463.08755760372,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,6.353995473430296,6.353995473430296,182096.16666666663,214933.65863453812,186966.7281767956,186559.38169642855,6.353995473430296,0.0,0,6.353995473430296,0,0,2,0,3,1,212431.68905472642,1.5650845800732873,183480.25550660797,1,205639.79047619048,202696.47478260868,2000.0,143573.32425742573,2,4.608335988357978,187301.23576309797,188067.73250564333,186411.6782122905,74.0,234.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7782794100389228,2009,173778.14185228606,175476.74064837905,213000
700,20,191219.46744791663,3.036370276710811,10.941304984843052,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.6817928305074292,1.4953487812212205,2002.0,2002,216729.31794871797,180259.57544224765,212076.3323943662,213056.52449567727,201362.6993670886,630.0,230358.9235474006,184761.9463243874,222463.08755760372,315776.0975609756,184416.5011441648,249180.9255319149,231865.73591549296,1274.0,184477.71495877503,0,4.789017632287381,6.5135556243263055,182096.16666666663,214933.65863453812,186966.7281767956,186559.38169642855,6.5135556243263055,0.0,0,6.5135556243263055,1,0,2,0,3,1,212431.68905472642,1.6265765616977859,183480.25550660797,1,226874.81048387094,202696.47478260868,2002.0,234427.02916666673,3,5.259147589855096,187301.23576309797,188067.73250564333,186411.6782122905,270.0,78.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4953487812212205,2006,173778.14185228606,175476.74064837905,312500
849,80,191219.46744791663,2.990697562442441,9.89846400767953,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178756.61764705885,179568.78741865512,182502.6222826087,141937.92727272728,181190.67801857585,186037.23464373464,167769.77272727276,1.5650845800732873,1.6265765616977859,1976.0,1994,216729.31794871797,180259.57544224765,179982.92424242425,167968.72826086954,201362.6993670886,360.0,230358.9235474006,165718.2474226804,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,4.79356345385686,4.79356345385686,182096.16666666663,214933.65863453812,186966.7281767956,186559.38169642855,5.751145174405047,761.0,0,6.562751780672194,0,0,2,1,3,1,141800.96090534976,1.6265765616977859,183480.25550660797,1,205639.79047619048,202696.47478260868,1976.0,204562.85409252672,2,4.756828460010884,187301.23576309797,188067.73250564333,186411.6782122905,113.0,100.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.6817928305074292,2007,173778.14185228606,175476.74064837905,187000
1260,60,191219.46744791663,2.892507608519078,12.424624969141354,181064.89435897442,225590.625,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,199134.64,188825.4375,181190.67801857585,186037.23464373464,205302.81518151812,1.5650845800732873,1.4953487812212205,1999.0,1999,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567727,157185.94086021505,0.0,146471.11202635913,184761.9463243874,222463.08755760372,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.385164807134504,5.385164807134504,182096.16666666663,214933.65863453812,186966.7281767956,186559.38169642855,5.465013178953566,783.0,0,6.397402899564967,0,0,2,1,3,1,141800.96090534976,1.6265765616977859,183480.25550660797,1,205639.79047619048,251911.16129032255,1999.0,234427.02916666673,2,4.733429676503928,187301.23576309797,188067.73250564333,186411.6782122905,0.0,103.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.5650845800732873,2009,173778.14185228606,175476.74064837905,181000
787,60,191219.46744791663,2.9525917237371897,10.035312513234905,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151812,1.6265765616977859,1.4953487812212205,2004.0,2004,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567727,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760372,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,656.0,184477.71495877503,0,4.161791450287818,5.560508040411471,182096.16666666663,214933.65863453812,186966.7281767956,186559.38169642855,5.560508040411471,1128.0,0,6.756541189251592,1,0,2,1,4,1,212431.68905472642,1.6817928305074292,183480.25550660797,0,142483.43254817987,251911.16129032255,2004.0,204562.85409252672,2,4.9859408128568985,187301.23576309797,188067.73250564333,186411.6782122905,0.0,45.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.0,2010,173778.14185228606,175476.74064837905,233000
352,50,191219.46744791663,2.783157683713741,9.762685105008297,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,136148.57142857142,181190.67801857585,186037.23464373464,143308.78787878787,1.4953487812212205,1.5650845800732873,1941.0,1950,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567727,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,121706.73529411765,196533.9333333333,150640.38461538462,236.0,163487.16216216216,380,0.0,4.981901975348543,182096.16666666663,142530.16370106762,107657.98630136986,186559.38169642855,4.981901975348543,495.0,0,5.773358348915986,0,1,1,0,3,1,141800.96090534976,1.4953487812212205,183480.25550660797,0,142483.43254817987,136812.6679245283,1941.0,143573.32425742573,1,3.760603093086394,187301.23576309797,115995.80769230767,186411.6782122905,48.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2008,119500.0,175476.74064837905,95000
710,30,191219.46744791663,2.7355647997347607,8.016550134081275,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.3160740129524924,1.5650845800732873,1935.0,2003,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567727,157185.94086021505,0.0,230358.9235474006,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,4.053600464421103,4.053600464421103,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642855,5.196152422706632,0.0,0,5.196152422706632,0,0,1,0,2,1,141800.96090534976,1.4953487812212205,92333.33333333331,0,142483.43254817987,100295.28301886794,2020.0,100295.28301886794,0,0.0,100295.28301886794,100295.28301886794,116039.03225806453,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.6265765616977859,2008,173778.14185228606,175476.74064837905,52000
124,20,191219.46744791663,2.6321480259049848,11.425797190346083,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.5650845800732873,1.4953487812212205,1979.0,1998,171923.2621870883,180259.57544224765,159823.78523489932,163913.09489051095,157185.94086021505,0.0,146471.11202635913,165718.2474226804,151961.42344497607,203013.7451923077,121706.73529411765,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,6.074971948453085,6.074971948453085,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642855,6.310674726483671,0.0,0,6.310674726483671,0,0,2,0,3,1,141800.96090534976,1.6265765616977859,183480.25550660797,1,205639.79047619048,202696.47478260868,1979.0,143573.32425742573,2,4.566908540206844,187301.23576309797,188067.73250564333,186411.6782122905,192.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.0,2009,173778.14185228606,175476.74064837905,181000
178,20,191219.46744791663,2.8173132472612576,11.488960443263,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.7320508075688772,1.4953487812212205,2008.0,2009,216729.31794871797,180259.57544224765,212076.3323943662,213056.52449567727,260926.1555555556,748.0,349302.6176470588,184761.9463243874,222463.08755760372,315776.0975609756,184416.5011441648,166000.2738654147,231865.73591549296,1904.0,184477.71495877503,0,4.202799273419526,6.861079301666705,182096.16666666663,214933.65863453812,186966.7281767956,186559.38169642855,6.874969759379738,0.0,0,6.874969759379738,1,0,2,0,1,1,325699.4333333333,1.7320508075688772,183480.25550660797,1,226874.81048387094,202696.47478260868,2009.0,234427.02916666673,3,5.843521383372165,187301.23576309797,188067.73250564333,186411.6782122905,0.0,60.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.6265765616977859,2009,271289.0240963855,270858.5357142857,501837
287,20,191219.46744791663,2.892507608519078,9.494144610579708,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4142135623730951,1.4142135623730951,1971.0,1971,171923.2621870883,180259.57544224765,159823.78523489932,163913.09489051095,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,149709.31372549018,614.0,184477.71495877503,0,3.952277742240961,5.412174889243105,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642855,5.412174889243105,0.0,0,5.412174889243105,0,0,1,0,3,1,141800.96090534976,1.4953487812212205,183480.25550660797,0,142483.43254817987,100295.28301886794,2020.0,100295.28301886794,0,0.0,100295.28301886794,100295.28301886794,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.5650845800732873,2006,173778.14185228606,175476.74064837905,88000
1407,20,191219.46744791663,2.892507608519078,9.679961477246685,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.4953487812212205,1985.0,1985,171923.2621870883,180259.57544224765,159823.78523489932,167968.72826086954,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,625.0,184477.71495877503,0,3.7976578442318836,5.372312293540243,182096.16666666663,214933.65863453812,186966.7281767956,186559.38169642855,5.372312293540243,0.0,0,5.372312293540243,1,0,1,0,3,1,141800.96090534976,1.4953487812212205,183480.25550660797,0,142483.43254817987,100295.28301886794,2020.0,100295.28301886794,0,0.0,100295.28301886794,100295.28301886794,186411.6782122905,0.0,0.0,0,0,0,0,149137.7358490566,181830.58785942488,0,1.3160740129524924,2009,173778.14185228606,175476.74064837905,112000
1208,20,191219.46744791663,2.892507608519078,9.386580229753985,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.6265765616977859,1962.0,1980,171923.2621870883,180259.57544224765,151124.32413793102,151140.4820143885,157185.94086021505,0.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,504.0,160456.66666666663,108,4.226176889280873,5.523793316624429,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642855,5.984896772471906,0.0,0,5.984896772471906,1,0,1,0,3,1,141800.96090534976,1.5650845800732873,183480.25550660797,0,142483.43254817987,136812.6679245283,1980.0,143573.32425742573,2,4.742830774801478,187301.23576309797,188067.73250564333,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7782794100389228,2008,173778.14185228606,175476.74064837905,140000
294,20,191219.46744791663,2.990697562442441,9.89846400767953,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.5650845800732873,1.4953487812212205,1953.0,1953,216729.31794871797,180259.57544224765,159823.78523489932,163913.09489051095,260926.1555555556,238.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,231865.73591549296,1285.0,184477.71495877503,0,3.3831232821550556,6.1343113260131785,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642855,6.367595296925409,0.0,0,6.367595296925409,1,0,1,0,3,1,141800.96090534976,1.6265765616977859,183480.25550660797,2,226874.81048387094,202696.47478260868,1953.0,234427.02916666673,2,4.521620096852551,187301.23576309797,188067.73250564333,186411.6782122905,110.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7782794100389228,2009,173778.14185228606,175476.74064837905,167000
327,20,191219.46744791663,2.990697562442441,10.378019856537666,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.5650845800732873,1.4953487812212205,1960.0,1960,216729.31794871797,180259.57544224765,144906.38129496406,150057.68148148147,201362.6993670886,175.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,565.0,184477.71495877503,0,5.347962162557827,6.09825450137776,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642855,6.09825450137776,0.0,0,6.09825450137776,0,0,1,1,3,1,141800.96090534976,1.6265765616977859,183480.25550660797,0,142483.43254817987,202696.47478260868,1960.0,204562.85409252672,1,4.133764324515255,187301.23576309797,188067.73250564333,186411.6782122905,0.0,45.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4142135623730951,2006,173778.14185228606,175476.74064837905,145250
1456,20,191219.46744791663,3.036370276710811,10.713654970759977,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.5650845800732873,1.5650845800732873,1978.0,1988,171923.2621870883,180259.57544224765,179982.92424242425,167968.72826086954,260926.1555555556,119.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,166000.2738654147,161142.61744966442,790.0,163487.16216216216,163,4.926390382320832,6.266442996799996,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642855,6.7476077057968356,0.0,0,6.7476077057968356,1,0,2,0,3,1,141800.96090534976,1.6265765616977859,149606.25,2,205639.79047619048,202696.47478260868,1978.0,143573.32425742573,2,4.728708045015879,187301.23576309797,188067.73250564333,186411.6782122905,349.0,0.0,0,0,0,0,149137.7358490566,181830.58785942488,0,1.189207115002721,2010,173778.14185228606,175476.74064837905,210000
841,70,127539.625,2.783157683713741,10.108230220743808,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151812,1.4953487812212205,1.6817928305074292,1904.0,2002,171923.2621870883,180259.57544224765,151124.32413793102,151140.4820143885,157185.94086021505,0.0,146471.11202635913,184761.9463243874,222463.08755760372,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.049267032744845,5.049267032744845,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642855,5.563413977144279,581.0,0,6.263392889789532,0,0,2,0,3,1,212431.68905472642,1.6817928305074292,183480.25550660797,1,139742.85714285713,136812.6679245283,1983.0,143573.32425742573,2,5.117773119963173,220154.54545454547,188067.73250564333,144335.7142857143,70.0,78.0,68,0,0,0,187826.30495552733,181830.58785942488,0,1.5650845800732873,2008,173778.14185228606,175476.74064837905,157500
